index,plate,season,world,mood,energy,palette,twist,seed,clean_path,preview_path,duration_ms,status,prompt
555,0555_mineral_dream_drift_inferno.jpg,general,mineral,dream,drift,inferno,,58326331,,,,failed,"flux timed out -- status=starting"
270,0270_botanical_dream_eruption_arctic.jpg,general,botanical,dream,eruption,arctic,,1605861837,,,,failed,"flux timed out -- status=starting"
410,0410_architecture_eclipse_stillness_inferno.jpg,general,architecture,eclipse,stillness,inferno,,1712197446,previews/studio/general/0410_architecture_eclipse_stillness_inferno.jpg,wallpapers/studio/general/0410_architecture_eclipse_stillness_inferno.jpg,63458,ok,"A single striking abstract artwork made as a mobile phone wallpaper. Vertical 9:16 mobile wallpaper, full-bleed edge to edge composition. The upper region of the frame is open and unadorned — atmosphere, gradient falloff or empty depth, no detail and no focal point there. The principal subject sits in the lower two thirds, weighted below centre and placed off the vertical axis. Clear depth across three planes: near, middle and far. No text, no letterforms, no numerals, no signature, no watermark, no logo, no border and no frame. Arches, columns, vaults, stairs, towers, passages and monumental geometric structures arranged with dramatic scale and depth. Strong backlighting, deep silhouettes, narrow brilliant rim light, extreme separation between darkness and radiance, with restrained atmospheric glow. Centered, balanced composition with generous negative space, minimal directional movement, simple large forms and a strong sense of visual stability. Scarlet, vermilion and molten gold against black."
131,0131_ocean_eclipse_eruption_arctic.jpg,general,ocean,eclipse,eruption,arctic,,2006478342,,,,failed,"flux timed out -- status=starting"
556,0556_mineral_storm_flow_inferno.jpg,general,mineral,storm,flow,inferno,,565278445,previews/studio/general/0556_mineral_storm_flow_inferno.jpg,wallpapers/studio/general/0556_mineral_storm_flow_inferno.jpg,64539,ok,"A single striking abstract artwork made as a mobile phone wallpaper. Vertical 9:16 mobile wallpaper, full-bleed edge to edge composition. The upper region of the frame is open and unadorned — atmosphere, gradient falloff or empty depth, no detail and no focal point there. The principal subject sits in the lower two thirds, weighted below centre and placed off the vertical axis. Clear depth across three planes: near, middle and far. No text, no letterforms, no numerals, no signature, no watermark, no logo, no border and no frame. Crystals, geodes, stone, metallic ore, fractured rock, polished mineral surfaces and intricate geological structures. Hard raking light through broken darkness, sharp highlights, deep shadows, high contrast and dense moisture-filled atmosphere. Continuous sweeping movement, interconnected forms, graceful curves and clear directional pathways carrying the eye through the composition. Scarlet, vermilion and molten gold against black."
271,0271_botanical_storm_stillness_arctic.jpg,general,botanical,storm,stillness,arctic,,2112813951,previews/studio/general/0271_botanical_storm_stillness_arctic.jpg,wallpapers/studio/general/0271_botanical_storm_stillness_arctic.jpg,64633,ok,"A single striking abstract artwork made as a mobile phone wallpaper. Vertical 9:16 mobile wallpaper, full-bleed edge to edge composition. The upper region of the frame is open and unadorned — atmosphere, gradient falloff or empty depth, no detail and no focal point there. The principal subject sits in the lower two thirds, weighted below centre and placed off the vertical axis. Clear depth across three planes: near, middle and far. No text, no letterforms, no numerals, no signature, no watermark, no logo, no border and no frame. Leaves, petals, vines, roots, branches, blossoms, seeds and intricate organic plant structures woven into layered compositions. Hard raking light through broken darkness, sharp highlights, deep shadows, high contrast and dense moisture-filled atmosphere. Centered, balanced composition with generous negative space, minimal directional movement, simple large forms and a strong sense of visual stability. Ice blue, silver and white with restrained cobalt shadows."
411,0411_architecture_midnight_drift_inferno.jpg,general,architecture,midnight,drift,inferno,,71665913,,,,failed,"flux timed out -- status=starting"
132,0132_ocean_inferno_stillness_midnight.jpg,general,ocean,inferno,stillness,midnight,,365946809,previews/studio/general/0132_ocean_inferno_stillness_midnight.jpg,wallpapers/studio/general/0132_ocean_inferno_stillness_midnight.jpg,66802,ok,"A single striking abstract artwork made as a mobile phone wallpaper. Vertical 9:16 mobile wallpaper, full-bleed edge to edge composition. The upper region of the frame is open and unadorned — atmosphere, gradient falloff or empty depth, no detail and no focal point there. The principal subject sits in the lower two thirds, weighted below centre and placed off the vertical axis. Clear depth across three planes: near, middle and far. No text, no letterforms, no numerals, no signature, no watermark, no logo, no border and no frame. Deep water, waves, currents, suspended droplets, foam, bubbles, translucent depths and fluid underwater forms. Intense internal illumination, brilliant hot highlights, deep surrounding shadows, glowing atmospheric haze and aggressive high-contrast luminosity. Centered, balanced composition with generous negative space, minimal directional movement, simple large forms and a strong sense of visual stability. Navy, indigo and black with sparse electric-blue illumination."
557,0557_mineral_twilight_surge_inferno.jpg,general,mineral,twilight,surge,inferno,,1072230559,,,,failed,"prediction failed: Director: unexpected error handling prediction (E9828)"
272,0272_botanical_twilight_drift_arctic.jpg,general,botanical,twilight,drift,arctic,,472282418,previews/studio/general/0272_botanical_twilight_drift_arctic.jpg,wallpapers/studio/general/0272_botanical_twilight_drift_arctic.jpg,63777,ok,"A single striking abstract artwork made as a mobile phone wallpaper. Vertical 9:16 mobile wallpaper, full-bleed edge to edge composition. The upper region of the frame is open and unadorned — atmosphere, gradient falloff or empty depth, no detail and no focal point there. The principal subject sits in the lower two thirds, weighted below centre and placed off the vertical axis. Clear depth across three planes: near, middle and far. No text, no letterforms, no numerals, no signature, no watermark, no logo, no border and no frame. Leaves, petals, vines, roots, branches, blossoms, seeds and intricate organic plant structures woven into layered compositions. Low directional light, long soft shadows, subdued highlights, layered atmospheric haze and a gradual transition between luminous and dark values. Gentle directional movement, softly displaced forms, subtle asymmetry and relaxed visual flow across the composition. Ice blue, silver and white with restrained cobalt shadows."
133,0133_ocean_dream_drift_midnight.jpg,general,ocean,dream,drift,midnight,,872898923,previews/studio/general/0133_ocean_dream_drift_midnight.jpg,wallpapers/studio/general/0133_ocean_dream_drift_midnight.jpg,63458,ok,"A single striking abstract artwork made as a mobile phone wallpaper. Vertical 9:16 mobile wallpaper, full-bleed edge to edge composition. The upper region of the frame is open and unadorned — atmosphere, gradient falloff or empty depth, no detail and no focal point there. The principal subject sits in the lower two thirds, weighted below centre and placed off the vertical axis. Clear depth across three planes: near, middle and far. No text, no letterforms, no numerals, no signature, no watermark, no logo, no border and no frame. Deep water, waves, currents, suspended droplets, foam, bubbles, translucent depths and fluid underwater forms. Soft diffused illumination, luminous haze, gentle tonal transitions, restrained contrast, subtle bloom and an ethereal atmospheric glow. Gentle directional movement, softly displaced forms, subtle asymmetry and relaxed visual flow across the composition. Navy, indigo and black with sparse electric-blue illumination."
412,0412_architecture_inferno_flow_inferno.jpg,general,architecture,inferno,flow,inferno,,578618027,previews/studio/general/0412_architecture_inferno_flow_inferno.jpg,wallpapers/studio/general/0412_architecture_inferno_flow_inferno.jpg,64906,ok,"A single striking abstract artwork made as a mobile phone wallpaper. Vertical 9:16 mobile wallpaper, full-bleed edge to edge composition. The upper region of the frame is open and unadorned — atmosphere, gradient falloff or empty depth, no detail and no focal point there. The principal subject sits in the lower two thirds, weighted below centre and placed off the vertical axis. Clear depth across three planes: near, middle and far. No text, no letterforms, no numerals, no signature, no watermark, no logo, no border and no frame. Arches, columns, vaults, stairs, towers, passages and monumental geometric structures arranged with dramatic scale and depth. Intense internal illumination, brilliant hot highlights, deep surrounding shadows, glowing atmospheric haze and aggressive high-contrast luminosity. Continuous sweeping movement, interconnected forms, graceful curves and clear directional pathways carrying the eye through the composition. Scarlet, vermilion and molten gold against black."
558,0558_mineral_midnight_eruption_arctic.jpg,general,mineral,midnight,eruption,arctic,,1579182673,previews/studio/general/0558_mineral_midnight_eruption_arctic.jpg,wallpapers/studio/general/0558_mineral_midnight_eruption_arctic.jpg,64123,ok,"A single striking abstract artwork made as a mobile phone wallpaper. Vertical 9:16 mobile wallpaper, full-bleed edge to edge composition. The upper region of the frame is open and unadorned — atmosphere, gradient falloff or empty depth, no detail and no focal point there. The principal subject sits in the lower two thirds, weighted below centre and placed off the vertical axis. Clear depth across three planes: near, middle and far. No text, no letterforms, no numerals, no signature, no watermark, no logo, no border and no frame. Crystals, geodes, stone, metallic ore, fractured rock, polished mineral surfaces and intricate geological structures. Predominantly deep values, sparse concentrated illumination, rich shadows, isolated highlights and quiet low-light atmosphere. Explosive outward movement, fragmented forms, dramatic displacement, extreme scale variation and dense controlled complexity radiating through the composition. Ice blue, silver and white with restrained cobalt shadows."
273,0273_botanical_eclipse_flow_arctic.jpg,general,botanical,eclipse,flow,arctic,,979234532,previews/studio/general/0273_botanical_eclipse_flow_arctic.jpg,wallpapers/studio/general/0273_botanical_eclipse_flow_arctic.jpg,64647,ok,"A single striking abstract artwork made as a mobile phone wallpaper. Vertical 9:16 mobile wallpaper, full-bleed edge to edge composition. The upper region of the frame is open and unadorned — atmosphere, gradient falloff or empty depth, no detail and no focal point there. The principal subject sits in the lower two thirds, weighted below centre and placed off the vertical axis. Clear depth across three planes: near, middle and far. No text, no letterforms, no numerals, no signature, no watermark, no logo, no border and no frame. Leaves, petals, vines, roots, branches, blossoms, seeds and intricate organic plant structures woven into layered compositions. Strong backlighting, deep silhouettes, narrow brilliant rim light, extreme separation between darkness and radiance, with restrained atmospheric glow. Continuous sweeping movement, interconnected forms, graceful curves and clear directional pathways carrying the eye through the composition. Ice blue, silver and white with restrained cobalt shadows."
274,0274_botanical_midnight_surge_arctic.jpg,general,botanical,midnight,surge,arctic,,1486186646,previews/studio/general/0274_botanical_midnight_surge_arctic.jpg,wallpapers/studio/general/0274_botanical_midnight_surge_arctic.jpg,3423,ok,"A single striking abstract artwork made as a mobile phone wallpaper. Vertical 9:16 mobile wallpaper, full-bleed edge to edge composition. The upper region of the frame is open and unadorned — atmosphere, gradient falloff or empty depth, no detail and no focal point there. The principal subject sits in the lower two thirds, weighted below centre and placed off the vertical axis. Clear depth across three planes: near, middle and far. No text, no letterforms, no numerals, no signature, no watermark, no logo, no border and no frame. Leaves, petals, vines, roots, branches, blossoms, seeds and intricate organic plant structures woven into layered compositions. Predominantly deep values, sparse concentrated illumination, rich shadows, isolated highlights and quiet low-light atmosphere. Forceful directional movement, strong diagonals, overlapping forms, dynamic scale changes and pronounced visual momentum. Ice blue, silver and white with restrained cobalt shadows."
275,0275_botanical_inferno_eruption_arctic.jpg,general,botanical,inferno,eruption,arctic,,1993138760,previews/studio/general/0275_botanical_inferno_eruption_arctic.jpg,wallpapers/studio/general/0275_botanical_inferno_eruption_arctic.jpg,4705,ok,"A single striking abstract artwork made as a mobile phone wallpaper. Vertical 9:16 mobile wallpaper, full-bleed edge to edge composition. The upper region of the frame is open and unadorned — atmosphere, gradient falloff or empty depth, no detail and no focal point there. The principal subject sits in the lower two thirds, weighted below centre and placed off the vertical axis. Clear depth across three planes: near, middle and far. No text, no letterforms, no numerals, no signature, no watermark, no logo, no border and no frame. Leaves, petals, vines, roots, branches, blossoms, seeds and intricate organic plant structures woven into layered compositions. Intense internal illumination, brilliant hot highlights, deep surrounding shadows, glowing atmospheric haze and aggressive high-contrast luminosity. Explosive outward movement, fragmented forms, dramatic displacement, extreme scale variation and dense controlled complexity radiating through the composition. Ice blue, silver and white with restrained cobalt shadows."
134,0134_ocean_storm_flow_midnight.jpg,general,ocean,storm,flow,midnight,,1379851037,previews/studio/general/0134_ocean_storm_flow_midnight.jpg,wallpapers/studio/general/0134_ocean_storm_flow_midnight.jpg,64260,ok,"A single striking abstract artwork made as a mobile phone wallpaper. Vertical 9:16 mobile wallpaper, full-bleed edge to edge composition. The upper region of the frame is open and unadorned — atmosphere, gradient falloff or empty depth, no detail and no focal point there. The principal subject sits in the lower two thirds, weighted below centre and placed off the vertical axis. Clear depth across three planes: near, middle and far. No text, no letterforms, no numerals, no signature, no watermark, no logo, no border and no frame. Deep water, waves, currents, suspended droplets, foam, bubbles, translucent depths and fluid underwater forms. Hard raking light through broken darkness, sharp highlights, deep shadows, high contrast and dense moisture-filled atmosphere. Continuous sweeping movement, interconnected forms, graceful curves and clear directional pathways carrying the eye through the composition. Navy, indigo and black with sparse electric-blue illumination."
413,0413_architecture_dream_surge_inferno.jpg,general,architecture,dream,surge,inferno,,1085570141,previews/studio/general/0413_architecture_dream_surge_inferno.jpg,wallpapers/studio/general/0413_architecture_dream_surge_inferno.jpg,64565,ok,"A single striking abstract artwork made as a mobile phone wallpaper. Vertical 9:16 mobile wallpaper, full-bleed edge to edge composition. The upper region of the frame is open and unadorned — atmosphere, gradient falloff or empty depth, no detail and no focal point there. The principal subject sits in the lower two thirds, weighted below centre and placed off the vertical axis. Clear depth across three planes: near, middle and far. No text, no letterforms, no numerals, no signature, no watermark, no logo, no border and no frame. Arches, columns, vaults, stairs, towers, passages and monumental geometric structures arranged with dramatic scale and depth. Soft diffused illumination, luminous haze, gentle tonal transitions, restrained contrast, subtle bloom and an ethereal atmospheric glow. Forceful directional movement, strong diagonals, overlapping forms, dynamic scale changes and pronounced visual momentum. Scarlet, vermilion and molten gold against black."
559,0559_mineral_inferno_stillness_arctic.jpg,general,mineral,inferno,stillness,arctic,,2086134787,previews/studio/general/0559_mineral_inferno_stillness_arctic.jpg,wallpapers/studio/general/0559_mineral_inferno_stillness_arctic.jpg,63962,ok,"A single striking abstract artwork made as a mobile phone wallpaper. Vertical 9:16 mobile wallpaper, full-bleed edge to edge composition. The upper region of the frame is open and unadorned — atmosphere, gradient falloff or empty depth, no detail and no focal point there. The principal subject sits in the lower two thirds, weighted below centre and placed off the vertical axis. Clear depth across three planes: near, middle and far. No text, no letterforms, no numerals, no signature, no watermark, no logo, no border and no frame. Crystals, geodes, stone, metallic ore, fractured rock, polished mineral surfaces and intricate geological structures. Intense internal illumination, brilliant hot highlights, deep surrounding shadows, glowing atmospheric haze and aggressive high-contrast luminosity. Centered, balanced composition with generous negative space, minimal directional movement, simple large forms and a strong sense of visual stability. Ice blue, silver and white with restrained cobalt shadows."
560,0560_mineral_dream_drift_arctic.jpg,general,mineral,dream,drift,arctic,,445603254,previews/studio/general/0560_mineral_dream_drift_arctic.jpg,wallpapers/studio/general/0560_mineral_dream_drift_arctic.jpg,5541,ok,"A single striking abstract artwork made as a mobile phone wallpaper. Vertical 9:16 mobile wallpaper, full-bleed edge to edge composition. The upper region of the frame is open and unadorned — atmosphere, gradient falloff or empty depth, no detail and no focal point there. The principal subject sits in the lower two thirds, weighted below centre and placed off the vertical axis. Clear depth across three planes: near, middle and far. No text, no letterforms, no numerals, no signature, no watermark, no logo, no border and no frame. Crystals, geodes, stone, metallic ore, fractured rock, polished mineral surfaces and intricate geological structures. Soft diffused illumination, luminous haze, gentle tonal transitions, restrained contrast, subtle bloom and an ethereal atmospheric glow. Gentle directional movement, softly displaced forms, subtle asymmetry and relaxed visual flow across the composition. Ice blue, silver and white with restrained cobalt shadows."
276,0276_botanical_storm_stillness_midnight.jpg,general,botanical,storm,stillness,midnight,,352607227,previews/studio/general/0276_botanical_storm_stillness_midnight.jpg,wallpapers/studio/general/0276_botanical_storm_stillness_midnight.jpg,63673,ok,"A single striking abstract artwork made as a mobile phone wallpaper. Vertical 9:16 mobile wallpaper, full-bleed edge to edge composition. The upper region of the frame is open and unadorned — atmosphere, gradient falloff or empty depth, no detail and no focal point there. The principal subject sits in the lower two thirds, weighted below centre and placed off the vertical axis. Clear depth across three planes: near, middle and far. No text, no letterforms, no numerals, no signature, no watermark, no logo, no border and no frame. Leaves, petals, vines, roots, branches, blossoms, seeds and intricate organic plant structures woven into layered compositions. Hard raking light through broken darkness, sharp highlights, deep shadows, high contrast and dense moisture-filled atmosphere. Centered, balanced composition with generous negative space, minimal directional movement, simple large forms and a strong sense of visual stability. Navy, indigo and black with sparse electric-blue illumination."
135,0135_ocean_twilight_surge_midnight.jpg,general,ocean,twilight,surge,midnight,,1886803151,previews/studio/general/0135_ocean_twilight_surge_midnight.jpg,wallpapers/studio/general/0135_ocean_twilight_surge_midnight.jpg,63568,ok,"A single striking abstract artwork made as a mobile phone wallpaper. Vertical 9:16 mobile wallpaper, full-bleed edge to edge composition. The upper region of the frame is open and unadorned — atmosphere, gradient falloff or empty depth, no detail and no focal point there. The principal subject sits in the lower two thirds, weighted below centre and placed off the vertical axis. Clear depth across three planes: near, middle and far. No text, no letterforms, no numerals, no signature, no watermark, no logo, no border and no frame. Deep water, waves, currents, suspended droplets, foam, bubbles, translucent depths and fluid underwater forms. Low directional light, long soft shadows, subdued highlights, layered atmospheric haze and a gradual transition between luminous and dark values. Forceful directional movement, strong diagonals, overlapping forms, dynamic scale changes and pronounced visual momentum. Navy, indigo and black with sparse electric-blue illumination."
414,0414_architecture_twilight_eruption_arctic.jpg,general,architecture,twilight,eruption,arctic,,1592522255,previews/studio/general/0414_architecture_twilight_eruption_arctic.jpg,wallpapers/studio/general/0414_architecture_twilight_eruption_arctic.jpg,64202,ok,"A single striking abstract artwork made as a mobile phone wallpaper. Vertical 9:16 mobile wallpaper, full-bleed edge to edge composition. The upper region of the frame is open and unadorned — atmosphere, gradient falloff or empty depth, no detail and no focal point there. The principal subject sits in the lower two thirds, weighted below centre and placed off the vertical axis. Clear depth across three planes: near, middle and far. No text, no letterforms, no numerals, no signature, no watermark, no logo, no border and no frame. Arches, columns, vaults, stairs, towers, passages and monumental geometric structures arranged with dramatic scale and depth. Low directional light, long soft shadows, subdued highlights, layered atmospheric haze and a gradual transition between luminous and dark values. Explosive outward movement, fragmented forms, dramatic displacement, extreme scale variation and dense controlled complexity radiating through the composition. Ice blue, silver and white with restrained cobalt shadows."
561,0561_mineral_storm_flow_arctic.jpg,general,mineral,storm,flow,arctic,,952555368,previews/studio/general/0561_mineral_storm_flow_arctic.jpg,wallpapers/studio/general/0561_mineral_storm_flow_arctic.jpg,64711,ok,"A single striking abstract artwork made as a mobile phone wallpaper. Vertical 9:16 mobile wallpaper, full-bleed edge to edge composition. The upper region of the frame is open and unadorned — atmosphere, gradient falloff or empty depth, no detail and no focal point there. The principal subject sits in the lower two thirds, weighted below centre and placed off the vertical axis. Clear depth across three planes: near, middle and far. No text, no letterforms, no numerals, no signature, no watermark, no logo, no border and no frame. Crystals, geodes, stone, metallic ore, fractured rock, polished mineral surfaces and intricate geological structures. Hard raking light through broken darkness, sharp highlights, deep shadows, high contrast and dense moisture-filled atmosphere. Continuous sweeping movement, interconnected forms, graceful curves and clear directional pathways carrying the eye through the composition. Ice blue, silver and white with restrained cobalt shadows."
277,0277_botanical_twilight_drift_midnight.jpg,general,botanical,twilight,drift,midnight,,859559341,previews/studio/general/0277_botanical_twilight_drift_midnight.jpg,wallpapers/studio/general/0277_botanical_twilight_drift_midnight.jpg,63569,ok,"A single striking abstract artwork made as a mobile phone wallpaper. Vertical 9:16 mobile wallpaper, full-bleed edge to edge composition. The upper region of the frame is open and unadorned — atmosphere, gradient falloff or empty depth, no detail and no focal point there. The principal subject sits in the lower two thirds, weighted below centre and placed off the vertical axis. Clear depth across three planes: near, middle and far. No text, no letterforms, no numerals, no signature, no watermark, no logo, no border and no frame. Leaves, petals, vines, roots, branches, blossoms, seeds and intricate organic plant structures woven into layered compositions. Low directional light, long soft shadows, subdued highlights, layered atmospheric haze and a gradual transition between luminous and dark values. Gentle directional movement, softly displaced forms, subtle asymmetry and relaxed visual flow across the composition. Navy, indigo and black with sparse electric-blue illumination."
136,0136_ocean_eclipse_eruption_midnight.jpg,general,ocean,eclipse,eruption,midnight,,246271618,previews/studio/general/0136_ocean_eclipse_eruption_midnight.jpg,wallpapers/studio/general/0136_ocean_eclipse_eruption_midnight.jpg,65837,ok,"A single striking abstract artwork made as a mobile phone wallpaper. Vertical 9:16 mobile wallpaper, full-bleed edge to edge composition. The upper region of the frame is open and unadorned — atmosphere, gradient falloff or empty depth, no detail and no focal point there. The principal subject sits in the lower two thirds, weighted below centre and placed off the vertical axis. Clear depth across three planes: near, middle and far. No text, no letterforms, no numerals, no signature, no watermark, no logo, no border and no frame. Deep water, waves, currents, suspended droplets, foam, bubbles, translucent depths and fluid underwater forms. Strong backlighting, deep silhouettes, narrow brilliant rim light, extreme separation between darkness and radiance, with restrained atmospheric glow. Explosive outward movement, fragmented forms, dramatic displacement, extreme scale variation and dense controlled complexity radiating through the composition. Navy, indigo and black with sparse electric-blue illumination."
415,0415_architecture_eclipse_stillness_arctic.jpg,general,architecture,eclipse,stillness,arctic,,2099474369,previews/studio/general/0415_architecture_eclipse_stillness_arctic.jpg,wallpapers/studio/general/0415_architecture_eclipse_stillness_arctic.jpg,64320,ok,"A single striking abstract artwork made as a mobile phone wallpaper. Vertical 9:16 mobile wallpaper, full-bleed edge to edge composition. The upper region of the frame is open and unadorned — atmosphere, gradient falloff or empty depth, no detail and no focal point there. The principal subject sits in the lower two thirds, weighted below centre and placed off the vertical axis. Clear depth across three planes: near, middle and far. No text, no letterforms, no numerals, no signature, no watermark, no logo, no border and no frame. Arches, columns, vaults, stairs, towers, passages and monumental geometric structures arranged with dramatic scale and depth. Strong backlighting, deep silhouettes, narrow brilliant rim light, extreme separation between darkness and radiance, with restrained atmospheric glow. Centered, balanced composition with generous negative space, minimal directional movement, simple large forms and a strong sense of visual stability. Ice blue, silver and white with restrained cobalt shadows."
562,0562_mineral_twilight_surge_arctic.jpg,general,mineral,twilight,surge,arctic,,1459507482,previews/studio/general/0562_mineral_twilight_surge_arctic.jpg,wallpapers/studio/general/0562_mineral_twilight_surge_arctic.jpg,64457,ok,"A single striking abstract artwork made as a mobile phone wallpaper. Vertical 9:16 mobile wallpaper, full-bleed edge to edge composition. The upper region of the frame is open and unadorned — atmosphere, gradient falloff or empty depth, no detail and no focal point there. The principal subject sits in the lower two thirds, weighted below centre and placed off the vertical axis. Clear depth across three planes: near, middle and far. No text, no letterforms, no numerals, no signature, no watermark, no logo, no border and no frame. Crystals, geodes, stone, metallic ore, fractured rock, polished mineral surfaces and intricate geological structures. Low directional light, long soft shadows, subdued highlights, layered atmospheric haze and a gradual transition between luminous and dark values. Forceful directional movement, strong diagonals, overlapping forms, dynamic scale changes and pronounced visual momentum. Ice blue, silver and white with restrained cobalt shadows."
278,0278_botanical_eclipse_flow_midnight.jpg,general,botanical,eclipse,flow,midnight,,1366511455,previews/studio/general/0278_botanical_eclipse_flow_midnight.jpg,wallpapers/studio/general/0278_botanical_eclipse_flow_midnight.jpg,64187,ok,"A single striking abstract artwork made as a mobile phone wallpaper. Vertical 9:16 mobile wallpaper, full-bleed edge to edge composition. The upper region of the frame is open and unadorned — atmosphere, gradient falloff or empty depth, no detail and no focal point there. The principal subject sits in the lower two thirds, weighted below centre and placed off the vertical axis. Clear depth across three planes: near, middle and far. No text, no letterforms, no numerals, no signature, no watermark, no logo, no border and no frame. Leaves, petals, vines, roots, branches, blossoms, seeds and intricate organic plant structures woven into layered compositions. Strong backlighting, deep silhouettes, narrow brilliant rim light, extreme separation between darkness and radiance, with restrained atmospheric glow. Continuous sweeping movement, interconnected forms, graceful curves and clear directional pathways carrying the eye through the composition. Navy, indigo and black with sparse electric-blue illumination."
137,0137_ocean_midnight_stillness_midnight.jpg,general,ocean,midnight,stillness,midnight,,753223732,previews/studio/general/0137_ocean_midnight_stillness_midnight.jpg,wallpapers/studio/general/0137_ocean_midnight_stillness_midnight.jpg,64396,ok,"A single striking abstract artwork made as a mobile phone wallpaper. Vertical 9:16 mobile wallpaper, full-bleed edge to edge composition. The upper region of the frame is open and unadorned — atmosphere, gradient falloff or empty depth, no detail and no focal point there. The principal subject sits in the lower two thirds, weighted below centre and placed off the vertical axis. Clear depth across three planes: near, middle and far. No text, no letterforms, no numerals, no signature, no watermark, no logo, no border and no frame. Deep water, waves, currents, suspended droplets, foam, bubbles, translucent depths and fluid underwater forms. Predominantly deep values, sparse concentrated illumination, rich shadows, isolated highlights and quiet low-light atmosphere. Centered, balanced composition with generous negative space, minimal directional movement, simple large forms and a strong sense of visual stability. Navy, indigo and black with sparse electric-blue illumination."
416,0416_architecture_midnight_drift_arctic.jpg,general,architecture,midnight,drift,arctic,,458942836,previews/studio/general/0416_architecture_midnight_drift_arctic.jpg,wallpapers/studio/general/0416_architecture_midnight_drift_arctic.jpg,64440,ok,"A single striking abstract artwork made as a mobile phone wallpaper. Vertical 9:16 mobile wallpaper, full-bleed edge to edge composition. The upper region of the frame is open and unadorned — atmosphere, gradient falloff or empty depth, no detail and no focal point there. The principal subject sits in the lower two thirds, weighted below centre and placed off the vertical axis. Clear depth across three planes: near, middle and far. No text, no letterforms, no numerals, no signature, no watermark, no logo, no border and no frame. Arches, columns, vaults, stairs, towers, passages and monumental geometric structures arranged with dramatic scale and depth. Predominantly deep values, sparse concentrated illumination, rich shadows, isolated highlights and quiet low-light atmosphere. Gentle directional movement, softly displaced forms, subtle asymmetry and relaxed visual flow across the composition. Ice blue, silver and white with restrained cobalt shadows."
563,0563_mineral_eclipse_eruption_arctic.jpg,general,mineral,eclipse,eruption,arctic,,1966459596,previews/studio/general/0563_mineral_eclipse_eruption_arctic.jpg,wallpapers/studio/general/0563_mineral_eclipse_eruption_arctic.jpg,63838,ok,"A single striking abstract artwork made as a mobile phone wallpaper. Vertical 9:16 mobile wallpaper, full-bleed edge to edge composition. The upper region of the frame is open and unadorned — atmosphere, gradient falloff or empty depth, no detail and no focal point there. The principal subject sits in the lower two thirds, weighted below centre and placed off the vertical axis. Clear depth across three planes: near, middle and far. No text, no letterforms, no numerals, no signature, no watermark, no logo, no border and no frame. Crystals, geodes, stone, metallic ore, fractured rock, polished mineral surfaces and intricate geological structures. Strong backlighting, deep silhouettes, narrow brilliant rim light, extreme separation between darkness and radiance, with restrained atmospheric glow. Explosive outward movement, fragmented forms, dramatic displacement, extreme scale variation and dense controlled complexity radiating through the composition. Ice blue, silver and white with restrained cobalt shadows."
279,0279_botanical_midnight_surge_midnight.jpg,general,botanical,midnight,surge,midnight,,1873463569,previews/studio/general/0279_botanical_midnight_surge_midnight.jpg,wallpapers/studio/general/0279_botanical_midnight_surge_midnight.jpg,65411,ok,"A single striking abstract artwork made as a mobile phone wallpaper. Vertical 9:16 mobile wallpaper, full-bleed edge to edge composition. The upper region of the frame is open and unadorned — atmosphere, gradient falloff or empty depth, no detail and no focal point there. The principal subject sits in the lower two thirds, weighted below centre and placed off the vertical axis. Clear depth across three planes: near, middle and far. No text, no letterforms, no numerals, no signature, no watermark, no logo, no border and no frame. Leaves, petals, vines, roots, branches, blossoms, seeds and intricate organic plant structures woven into layered compositions. Predominantly deep values, sparse concentrated illumination, rich shadows, isolated highlights and quiet low-light atmosphere. Forceful directional movement, strong diagonals, overlapping forms, dynamic scale changes and pronounced visual momentum. Navy, indigo and black with sparse electric-blue illumination."
138,0138_ocean_dream_drift_prismatic.jpg,general,ocean,dream,drift,prismatic,,1260175846,previews/studio/general/0138_ocean_dream_drift_prismatic.jpg,wallpapers/studio/general/0138_ocean_dream_drift_prismatic.jpg,64505,ok,"A single striking abstract artwork made as a mobile phone wallpaper. Vertical 9:16 mobile wallpaper, full-bleed edge to edge composition. The upper region of the frame is open and unadorned — atmosphere, gradient falloff or empty depth, no detail and no focal point there. The principal subject sits in the lower two thirds, weighted below centre and placed off the vertical axis. Clear depth across three planes: near, middle and far. No text, no letterforms, no numerals, no signature, no watermark, no logo, no border and no frame. Deep water, waves, currents, suspended droplets, foam, bubbles, translucent depths and fluid underwater forms. Soft diffused illumination, luminous haze, gentle tonal transitions, restrained contrast, subtle bloom and an ethereal atmospheric glow. Gentle directional movement, softly displaced forms, subtle asymmetry and relaxed visual flow across the composition. Controlled spectrum colour, rich refraction, luminous transitions."
